Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
4,1,12,0,1,4,4,0,40,39,0
4,7,15,2,4,0,4,1,40,39,0
2,4,11,0,1,1,4,0,35,39,0
2,4,11,2,1,0,4,1,40,39,0
2,4,11,5,9,1,2,0,50,27,0
2,4,11,2,4,0,4,1,40,39,1
2,6,12,2,12,0,4,1,60,39,0
2,4,15,2,1,5,4,0,35,39,0
2,4,11,2,6,0,4,1,40,39,1
2,4,9,2,4,0,4,1,60,39,1
2,4,15,0,10,4,4,0,40,39,0
0,4,11,4,8,3,4,0,18,39,0
2,2,12,2,10,0,4,1,40,39,1
2,4,11,4,12,4,2,0,40,39,0
4,4,0,0,1,1,4,1,64,39,0
4,4,15,0,5,1,4,1,40,39,0
2,4,9,2,12,0,1,1,60,39,1
2,4,15,2,4,0,4,1,50,39,1
1,4,15,4,1,4,4,0,30,39,0
1,4,11,2,3,0,4,1,42,39,1
4,4,15,2,14,0,4,1,40,39,1
2,5,15,2,12,0,4,1,45,39,1
2,4,11,2,4,0,4,1,45,39,1
1,4,9,4,8,1,4,0,60,39,0
4,4,11,5,11,1,4,1,18,39,0
2,4,1,2,3,0,4,1,40,39,0
2,5,7,2,5,0,4,1,50,39,1
2,4,11,2,11,0,4,1,40,39,1
