Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
4,4,15,0,8,1,4,0,50,39,0
0,0,5,4,0,3,4,1,40,39,0
2,5,9,2,12,0,4,1,60,39,1
2,4,9,2,4,5,4,0,30,39,1
4,5,8,2,4,0,4,1,40,39,1
2,1,15,2,4,0,4,1,50,39,1
4,6,11,2,14,0,2,1,40,14,1
1,6,11,0,7,1,4,1,50,39,0
1,4,0,4,6,4,4,1,40,26,0
2,4,12,2,4,0,4,1,46,39,1
4,4,8,2,1,0,4,1,45,2,1
2,4,9,2,4,0,4,1,40,39,1
2,7,14,2,10,0,4,1,50,39,1
2,4,0,0,7,1,2,0,40,39,0
2,4,10,0,10,4,4,0,65,39,1
1,4,11,4,3,3,4,1,40,39,0
1,7,12,2,10,5,4,0,50,39,1
2,5,11,2,1,5,4,0,40,39,1
2,0,12,0,0,3,4,0,55,39,0
2,4,1,4,3,1,0,1,60,39,1
2,4,11,0,3,4,4,0,50,39,0
2,4,1,4,14,1,2,1,60,39,0
2,4,8,2,3,0,4,1,50,39,0
2,7,10,2,10,0,1,1,40,19,1
2,4,11,0,8,1,4,1,25,39,0
1,6,11,3,14,2,1,1,50,19,1
2,1,11,2,1,5,4,0,40,39,1
2,1,12,2,12,0,4,1,50,39,1
4,4,6,2,7,0,4,1,37,39,0
1,2,0,2,8,0,4,1,40,39,0
2,4,4,3,3,1,4,1,40,26,0
4,4,11,0,1,1,4,0,15,39,0
2,4,4,2,8,0,4,1,40,26,0
4,4,11,2,4,0,1,1,45,39,1
2,4,12,4,4,1,4,0,40,39,1
1,4,11,4,6,3,2,1,48,39,0
1,4,11,4,6,4,4,1,35,39,0
1,4,15,2,8,0,4,1,40,39,0
2,4,9,2,6,0,4,1,40,39,1
2,4,9,2,3,0,4,1,50,39,1
1,4,9,4,6,1,4,1,36,39,0
2,4,9,2,4,0,4,1,60,39,1
2,5,9,2,12,0,4,1,60,39,1
1,4,11,4,13,1,4,0,40,39,0
2,4,6,4,3,2,2,1,40,39,0
4,4,11,2,12,0,4,1,50,39,1
2,1,9,2,10,0,4,1,40,39,1
2,4,15,2,10,0,4,1,50,39,1
2,4,15,2,4,0,4,1,40,39,1
0,0,11,4,0,1,3,1,30,39,0
