Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
145886,1438.541,539.4266471843797,345.67497700469846,1.5605024461375685,0.767691796691554,147342,430.9847146050936,0.757656492633044,0.9901182283395096,0.8858883534253092,0.7989681578666619,0.0036975902223954,0.0009294294457587,0.638350117284847,0.9961469195152076,1
29636,655.394,252.93190242878856,149.63108262068673,1.6903700621479052,0.8062415823757867,29983,194.2517107975404,0.7868312757201646,0.9884267751725978,0.8670108407680195,0.7680000384776721,0.0085346167643672,0.0018315077232162,0.5898240591017059,0.9970209314400802,3
64652,978.747,376.2127995896945,219.29376132191,1.7155654466496053,0.8125451961577729,65266,286.9102351715911,0.7929647255065496,0.9905923451720652,0.8481075716849001,0.7626275222015343,0.0058190434880544,0.0012141749341195,0.5816007376192518,0.9977741292055118,2
93438,1196.46,465.4752174511838,259.2026572043782,1.7957964724264464,0.8306090658967413,95390,344.91876809034926,0.7023512432724976,0.9795366390606982,0.8202326075495056,0.741003506006251,0.0049816479103917,0.0009264752958896,0.549086195913556,0.9860470536796204,2
51935,864.959,326.2250889604665,203.10886156298417,1.6061588177397368,0.7825375137733934,52490,257.1491702413614,0.7955729166666666,0.9894265574395122,0.8723262795193552,0.7882568782823566,0.0062814111670447,0.0014959189413717,0.6213489061594462,0.9979850245209344,6
34676,692.1479999999999,255.5587738579877,173.0571662765276,1.4767303738790625,0.7358250505193068,35080,210.121047144822,0.8000184569952011,0.9884834663625998,0.9095800402646056,0.8222024388862691,0.0073699035026527,0.0020775745039054,0.6760168505105291,0.99829461640296,3
39104,714.9989999999999,249.00669168299905,200.1942359508917,1.2438254802904571,0.5946680870298316,39434,223.13394891258437,0.7955567310235387,0.9916315869554192,0.9612142032162952,0.8960961948630992,0.0063678061498311,0.0025327255377148,0.8029883904481254,0.9987774204168008,5
70349,1024.836,398.461631900809,227.0425317952732,1.7550087587118095,0.821784978769381,71191,299.2843609889664,0.8284149788035798,0.9881726622747258,0.8417033331318973,0.7510995715227827,0.005664069594462,0.0011119836471349,0.5641505663417079,0.9900891851619252,2
35777,685.8629999999999,221.3199451520588,206.19312170773551,1.0733624056856974,0.3633523821375508,36174,213.43076439911357,0.7971702317290552,0.9890252667661856,0.9557383996979044,0.9643539548705158,0.0061860956802431,0.0033002151924568,0.9299785502744048,0.9982040139586326,5
69886,1084.5379999999998,386.1316044816055,231.55131557633624,1.667585448696396,0.8002478277810874,71333,298.2978692906833,0.7776862814920324,0.9797148584806472,0.7466387076043023,0.7725290181599046,0.0055251639023782,0.0012139034198903,0.5968010838991061,0.9952168032763864,0
